centre_protocol,position,a_major_fw,b_major_rv,c_minor_fw,d_minor_rv,sample_count,total_reads,p_combined,low_sample_flag,low_reads_flag,zero_cell_flag,low_expected_flag,pseudo_count_flag,underpowered_flag,q_value
PHEC_ARTIC_3,10681,15224,26070,78,340,3,41712,7.770725551359743e-16,True,False,False,False,False,True,1.5795494053437015e-14
PHEC_ARTIC_3,10833,12395,11176,19,20,1,23610,0.6346076197220453,True,False,False,False,False,True,0.8908104303402415
PHEC_ARTIC_3,11750,5812,13813,142,211,1,19978,2.835203954024393e-05,True,False,False,False,False,True,0.0002800757550844658
PHEC_ARTIC_3,12180,15643,13652,183,209,1,29687,0.009272567035390816,True,False,False,False,False,True,0.040789804698566696
PHEC_ARTIC_3,16173,9676,9434,18,52,1,19180,3.313059720358553e-05,True,False,False,False,False,True,0.0003242503818906473
PHEC_ARTIC_3,17040,32048,108166,102,487,31,140803,0.0011502017547631632,False,False,False,False,False,False,0.007215212194567736
PHEC_ARTIC_3,21595,2689,6414,35,140,2,9278,0.005565131944976183,True,False,False,False,False,True,0.026260466365356366
PHEC_ARTIC_3,21846,33638,31824,21,23,55,65506,0.6534396015278112,False,False,False,False,False,False,0.9070572721562028
PHEC_ARTIC_3,22304,3195,3144,28,1,1,6368,1.1139770277222422e-07,True,False,False,False,False,True,1.435943558905378e-06
PHEC_ARTIC_3,25273,997,9584,12,182,2,10775,0.1360365998238428,True,False,False,False,False,True,0.33753682162864285
PHEC_ARTIC_3,25314,18131,2720,76,131,3,21058,2.460693521196243e-62,True,False,False,False,False,True,1.7339687012696193e-60
PHEC_ARTIC_3,26720,61225,37219,956,642,14,100042,0.054365465818422984,False,False,False,False,False,False,0.1660817843065696
PHEC_ARTIC_3,27657,1357,1399,1,0,1,2757,0.4925643815741748,True,False,True,True,False,True,0.7881519929150237
PHEC_ARTIC_3,28357,1538,8766,78,606,1,10988,0.01199784491776759,True,False,False,False,False,True,0.050701883331778934
PHEC_ARTIC_3,2468,8340,13686,272,565,2,22863,0.0015638073193536164,True,False,False,False,False,True,0.009157586352115082
PHEC_ARTIC_3,4809,4356,6636,47,113,1,11152,0.008964247176499403,True,False,False,False,False,True,0.03997978593063236
PHEC_ARTIC_3,5895,4688,4472,452,165,1,9777,2.0290361854841842e-27,True,False,False,False,False,True,6.702160150177446e-26
PHEC_ARTIC_3,6352,7739,7394,1,2,3,15136,0.6166489204830992,True,False,False,True,False,True,0.8807507483102706
PHEC_ARTIC_3,10201,6924,2911,162,52,1,10049,0.09582108511360218,True,False,False,False,False,True,0.263072433675526
PHEC_ARTIC_3,15012,2551,1918,27,8,1,4504,0.016472911295355937,True,False,False,False,False,True,0.06550977869462367
PHEC_ARTIC_3,24410,23435,70177,27794,14855,35,136261,0.0,False,False,False,False,False,False,0.0
PHEC_ARTIC_3,25317,7032,880,50,48,2,8010,3.1388364005249443e-20,True,False,False,False,False,True,8.191975494703373e-19
PHEC_ARTIC_3,25325,82431,3619,2138,12,20,88200,4.381402490767683e-25,False,False,False,False,False,False,1.3423601254323018e-23
PHEC_ARTIC_3,25947,8042,10499,0,12,3,18553,0.0018219211219696134,True,False,True,False,False,True,0.010348637532708451
PHEC_ARTIC_3,29468,2312,4979,129,175,1,7595,0.00012560956367813707,True,False,False,False,False,True,0.0011018199901061485
PHEC_ARTIC_3,740,12851,4732,903,484,2,18970,3.8070470608347023e-10,True,False,False,False,False,True,5.628040200422769e-09
PHEC_ARTIC_3,1113,2589,3316,27,56,1,5988,0.04448970992042089,True,False,False,False,False,True,0.14164344393338818
PHEC_ARTIC_3,1166,1774,5709,21,110,1,7614,0.04779453752723048,True,False,False,False,False,True,0.15013024120737775
PHEC_ARTIC_3,1332,526,199,14,0,1,739,0.015268313552961914,True,True,True,True,False,True,0.06148040923992665
PHEC_ARTIC_3,1349,1060,102,59,5,2,1226,1.0,True,False,False,False,False,True,1.0
PHEC_ARTIC_3,1628,1082,163,17,5,1,1267,0.19849875508037623,True,False,False,True,False,True,0.4478403076199737
PHEC_ARTIC_3,1884,216,1960,2,64,2,2242,0.08666405539336869,True,False,False,False,False,True,0.24201824716193054
PHEC_ARTIC_3,2232,1133,67,0,0,1,1200,1.0,True,False,True,True,False,True,1.0
PHEC_ARTIC_3,2388,540,649,0,0,1,1189,1.0,True,False,True,True,False,True,1.0
PHEC_ARTIC_3,2859,2603,50,81,0,1,2734,0.402457055891601,True,False,True,True,False,True,0.7012262676208224
PHEC_ARTIC_3,4278,322,1151,16,49,1,1538,0.6458292397762846,True,False,False,False,False,True,0.901176906196083
PHEC_ARTIC_3,4605,89,1891,1,24,1,2005,1.0,True,False,False,True,False,True,1.0
PHEC_ARTIC_3,5008,511,49,7,7,1,574,0.00011686432163214649,True,True,False,True,False,True,0.0010336869285789024
PHEC_ARTIC_3,5184,2547,4438,0,5,3,6990,0.1660464218305273,True,False,True,True,False,True,0.39132902536202313
PHEC_ARTIC_3,5236,55,436,1,14,1,506,1.0,True,True,False,True,False,True,1.0
PHEC_ARTIC_3,5534,185,2694,1,38,1,2918,0.5128995884312361,True,False,False,True,False,True,0.8025682679079444
PHEC_ARTIC_3,6071,212,239,7,9,1,467,1.0,True,True,False,False,False,True,1.0
PHEC_ARTIC_3,6408,10845,26561,19,103,6,37528,0.0008770886447105703,True,False,False,False,False,True,0.0056694346025021975
PHEC_ARTIC_3,6866,390,461,1,37,3,889,7.712021633794828e-09,True,True,False,False,False,True,1.0253593543297022e-07
PHEC_ARTIC_3,7666,1369,307,54,1,1,1731,0.00045436741137112847,True,False,False,False,False,True,0.0032560430767409002
PHEC_ARTIC_3,7945,43,2875,2,84,1,3004,0.3712022858073452,True,False,False,True,False,True,0.6781562215387243
PHEC_ARTIC_3,8346,5969,821,132,13,2,6935,0.30177347205084887,True,False,False,False,False,True,0.6035469441016977
PHEC_ARTIC_3,8373,1950,1170,38,26,1,3184,0.6045110358373557,True,False,False,False,False,True,0.8699362353711163
PHEC_ARTIC_3,8387,1663,1463,32,43,1,3201,0.0791355668814679,True,False,False,False,False,True,0.22455380991600424
PHEC_ARTIC_3,8651,1270,3199,7,164,12,4640,7.60163761941793e-16,False,False,False,False,False,False,1.5601807696552915e-14
PHEC_ARTIC_3,8928,1383,79,25,0,1,1487,0.6396281513990133,True,False,True,True,False,True,0.8966670504360172
PHEC_ARTIC_3,8964,4044,91,64,0,1,4199,0.40396215685638814,True,False,True,True,False,True,0.7022828944032933
PHEC_ARTIC_3,9038,1717,577,22,3,1,2319,0.16521898170122773,True,False,False,False,False,True,0.3898135349513342
PHEC_ARTIC_3,9225,285,2506,2,32,1,2825,0.5724418084849701,True,False,False,True,False,True,0.848032223642065
PHEC_ARTIC_3,9246,727,5444,13,196,3,6380,0.01121167423307736,True,False,False,False,False,True,0.04768909321675159
PHEC_ARTIC_3,9891,62322,9089,12,3,4,71426,0.42634411004567546,True,False,False,True,False,True,0.7231612189950203
PHEC_ARTIC_3,9964,1700,1420,25,18,1,3163,0.64792985399935,True,False,False,False,False,True,0.902997322465719
PHEC_ARTIC_3,10207,6975,1280,147,28,1,8430,0.8330940151804599,True,False,False,False,False,True,1.0
PHEC_ARTIC_3,10453,1586,200,27,6,1,1819,0.25867045046704507,True,False,False,True,False,True,0.5424894169517195
PHEC_ARTIC_3,10818,99,286,2,9,1,396,0.7365770758422889,True,True,False,True,False,True,0.9722788749455271
PHEC_ARTIC_3,11418,6461,753,1,0,3,7215,1.0,True,False,True,True,False,True,1.0
PHEC_ARTIC_3,11514,6040,2964,1,0,3,9005,1.0,True,False,True,True,False,True,1.0
PHEC_ARTIC_3,11820,485,5139,14,83,1,5721,0.06574571361550156,True,False,False,False,False,True,0.19465731146486942
PHEC_ARTIC_3,11850,218,5223,5,73,1,5519,0.2457196577228863,True,False,False,True,False,True,0.5216545962034679
PHEC_ARTIC_3,11853,214,4978,5,179,1,5376,0.44783940345429885,True,False,False,False,False,True,0.7454586605530612
PHEC_ARTIC_3,12747,1144,5517,0,1,1,6662,1.0,True,False,True,True,False,True,1.0
PHEC_ARTIC_3,13019,11499,1694,786,1817,3,15796,0.0,True,False,False,False,False,True,0.0
PHEC_ARTIC_3,13059,7057,1571,165,36,1,8829,1.0,True,False,False,False,False,True,1.0
PHEC_ARTIC_3,13199,4144,3396,88,85,1,7713,0.31517941378474323,True,False,False,False,False,True,0.6185060206833145
PHEC_ARTIC_3,13216,3861,3629,81,74,1,7645,0.8713947709470582,True,False,False,False,False,True,1.0
PHEC_ARTIC_3,13308,2759,18936,45,498,2,22238,0.0016276014586965415,True,False,False,False,False,True,0.009478648715384267
PHEC_ARTIC_3,13378,3829,61106,15,1149,15,66099,4.469135500599653e-15,False,False,False,False,False,False,8.511488692133034e-14
PHEC_ARTIC_3,14122,1988,3734,67,112,1,5901,0.47368320365568384,True,False,False,False,False,True,0.7679189359878187
PHEC_ARTIC_3,14432,2445,2685,47,46,1,5223,0.6016995700465204,True,False,False,False,False,True,0.8682545331592794
PHEC_ARTIC_3,14536,1074,7490,12,131,1,8707,0.15974041254231353,True,False,False,False,False,True,0.3811413455016374
PHEC_ARTIC_3,14649,3505,1401,120,42,1,5068,0.5356660784851943,True,False,False,False,False,True,0.8202815643466622
PHEC_ARTIC_3,14767,1224,2953,38,63,1,4278,0.07718634293209456,True,False,False,False,False,True,0.22020503233258829
PHEC_ARTIC_3,14829,962,8327,60,537,2,9886,0.8896535674990793,True,False,False,False,False,True,1.0
PHEC_ARTIC_3,15579,34030,5916,5730,935,2,46611,0.09635028303068986,True,False,False,False,False,True,0.26357833654523855
PHEC_ARTIC_3,16111,1057,10821,76,541,2,12495,0.006121693711840313,True,False,False,False,False,True,0.028442330784242686
PHEC_ARTIC_3,16231,2168,221,29,6,2,2424,0.13385562517819646,True,False,False,True,False,True,0.3341786749596845
PHEC_ARTIC_3,17123,13625,1464,90,8,1,15187,0.7328147228786217,True,False,False,False,False,True,0.9688369757131996
PHEC_ARTIC_3,17157,19588,743,116,7,1,20454,0.22293250686930668,True,False,False,True,False,True,0.486356366895474
PHEC_ARTIC_3,17304,2566,6397,18,60,1,9041,0.3153520135504204,True,False,False,False,False,True,0.6185060206833145
PHEC_ARTIC_3,17333,1322,6163,11,78,1,7574,0.21017907516849302,True,False,False,False,False,True,0.4667211816241536
PHEC_ARTIC_3,17334,1311,5497,10,76,1,6894,0.09637940120599309,True,False,False,False,False,True,0.26357833654523855
PHEC_ARTIC_3,17491,2787,368,29,4,1,3188,0.7897581189130177,True,False,False,True,False,True,1.0
PHEC_ARTIC_3,17581,1084,984,15,11,1,2094,0.6941584240899366,True,False,False,False,False,True,0.9382678443261675
PHEC_ARTIC_3,18504,2044,4162,69,186,1,6461,0.056292830795197445,True,False,False,False,False,True,0.17144151842220048
PHEC_ARTIC_3,18562,1089,6702,31,301,1,8123,0.014637810658834492,True,False,False,False,False,True,0.05962583028975047
PHEC_ARTIC_3,18854,1302,7146,25,113,1,8586,0.4050659069828583,True,False,False,False,False,True,0.7035022354236775
PHEC_ARTIC_3,19118,2088,2920,45,95,1,5148,0.023797263098978533,True,False,False,False,False,True,0.08703704877377269
PHEC_ARTIC_3,19247,173,6214,2,140,1,6529,0.5931193829140131,True,False,False,True,False,True,0.8617555845224906
PHEC_ARTIC_3,19723,1953,721,63,11,2,2748,0.02258421779900361,True,False,False,False,False,True,0.0831760216499889
PHEC_ARTIC_3,20632,715,248,43,8,1,1014,0.1356417693186447,True,False,False,False,False,True,0.3369972262426423
PHEC_ARTIC_3,20692,308,491,6,35,1,840,0.0014892652886216368,True,True,False,False,False,True,0.008870778321867568
PHEC_ARTIC_3,20703,271,591,0,0,1,862,1.0,True,True,True,True,False,True,1.0
PHEC_ARTIC_3,20892,7456,801,113,4,1,8374,0.01714435219277271,True,False,False,False,False,True,0.0673069401143391
PHEC_ARTIC_3,20936,4657,895,171,45,1,5768,0.07392351437389165,True,False,False,False,False,True,0.21232922470979207
PHEC_ARTIC_3,20937,4758,926,58,11,1,5753,1.0,True,False,False,False,False,True,1.0
PHEC_ARTIC_3,21137,1132,17710,7,237,5,19086,0.040020541016795086,True,False,False,False,False,True,0.1315760866399764
PHEC_ARTIC_3,22335,348,9,0,0,1,357,1.0,True,True,True,True,False,True,1.0
PHEC_ARTIC_3,22551,3824,388,106,1,1,4319,0.0008665805176289584,True,False,False,False,False,True,0.005636772966977286
PHEC_ARTIC_3,22689,16129,11770,318,247,3,28464,0.4649785841113123,True,False,False,False,False,True,0.7596805579369643
PHEC_ARTIC_3,22792,6157,32513,6,41,4,38717,0.6913561954495984,True,False,False,False,False,True,0.9362761032546131
PHEC_ARTIC_3,22857,168,7320,0,114,1,7602,0.1844107101418609,True,False,True,True,False,True,0.4223664585480974
PHEC_ARTIC_3,23128,190,133,62,3,6,388,4.992951859210878e-10,True,True,False,False,False,True,7.279379469221929e-09
PHEC_ARTIC_3,23202,14978,491,329,11,2,15809,0.8757313736028208,True,False,False,False,False,True,1.0
PHEC_ARTIC_3,23255,7624,1781,92,25,1,9522,0.4782685382881019,True,False,False,False,False,True,0.7735728308653768
PHEC_ARTIC_3,23286,4941,2594,66,23,1,7624,0.09313117528820555,True,False,False,False,False,True,0.2570225908084419
PHEC_ARTIC_3,23486,1202,9355,2,92,1,10651,0.001665906058979834,True,False,False,False,False,True,0.00959598204000918
PHEC_ARTIC_3,23738,124,2737,6,72,1,2939,0.15646489488971854,True,False,False,True,False,True,0.3750032572021846
PHEC_ARTIC_3,23816,510,806,6,12,1,1334,0.8086899500122527,True,False,False,False,False,True,1.0
PHEC_ARTIC_3,24282,697,860,16,25,1,1598,0.5261872309102416,True,False,False,False,False,True,0.811941464338869
PHEC_ARTIC_3,24776,21652,637,370,1,1,22660,0.0006514999230721632,True,False,False,False,False,True,0.004386212857880743
PHEC_ARTIC_3,25207,1152,5106,70,239,3,6567,0.0719070637704784,True,False,False,False,False,True,0.2082349764531388
PHEC_ARTIC_3,25350,27293,1089,943,45,2,29370,0.23976804608295127,True,False,False,False,False,True,0.513993370732746
PHEC_ARTIC_3,25459,3754,4709,0,0,1,8463,1.0,True,False,True,True,False,True,1.0
PHEC_ARTIC_3,25667,1433,7006,3,153,5,8595,3.212575474202938e-09,True,False,False,False,False,True,4.527589701643341e-08
PHEC_ARTIC_3,26256,212,94,7,0,1,313,0.1071831361503598,True,True,True,True,False,True,0.2832314372773258
PHEC_ARTIC_3,27167,3886,777,79,3,1,4745,0.00046809551158647525,True,False,False,False,False,True,0.003300096421589144
PHEC_ARTIC_3,27367,1183,3018,17,68,2,4286,0.11234735073873245,True,False,False,False,False,True,0.29357515384632926
PHEC_ARTIC_3,27434,248,5154,4,198,1,5604,0.0832735179175779,True,False,False,False,False,True,0.23440774550966667
PHEC_ARTIC_3,27481,1077,14271,19,342,4,15709,0.24887375738452178,True,False,False,False,False,True,0.5266457688797588
PHEC_ARTIC_3,27509,263,4025,0,141,2,4429,0.0003588973878416564,True,False,True,False,False,True,0.002709675278204506
PHEC_ARTIC_3,27914,1883,700,28,12,1,2623,0.7204002425355226,True,False,False,False,False,True,0.9599850135805535
PHEC_ARTIC_3,27970,1050,2000,23,49,1,3122,0.7080091768408125,True,False,False,False,False,True,0.9491004437802649
PHEC_ARTIC_3,28197,7314,980,86,13,1,8393,0.6395087131077838,True,False,False,False,False,True,0.8966670504360172
PHEC_ARTIC_3,28318,1546,5262,35,103,1,6946,0.4729296381174653,True,False,False,False,False,True,0.7676634806587892
PHEC_ARTIC_3,28609,753,2736,7,28,1,3524,1.0,True,False,False,False,False,True,1.0
PHEC_ARTIC_3,28690,545,4038,5,44,1,4632,1.0,True,False,False,False,False,True,1.0
PHEC_ARTIC_3,28692,547,4339,6,74,1,4966,0.3714781951475131,True,False,False,False,False,True,0.6781562215387243
PHEC_ARTIC_3,28771,731,2311,0,79,4,3121,8.93622211037728e-10,True,False,True,False,False,True,1.2939159959820255e-08
PHEC_ARTIC_3,2839,9260,2125,245,5,10,11635,4.821672360015217e-16,False,False,False,False,False,False,1.009209442482393e-14
PHEC_ARTIC_3,3117,284,3639,2,36,1,3961,1.0,True,False,False,True,False,True,1.0
PHEC_ARTIC_3,5260,5362,47399,47,1472,24,54280,3.9880374772613587e-25,False,False,False,False,False,False,1.2398104745486047e-23
PHEC_ARTIC_3,6582,5884,545,38,5,1,6472,0.4093323954645855,True,False,False,True,False,True,0.7071563516832893
PHEC_ARTIC_3,6822,594,7959,2,88,1,8643,0.09152703366305402,True,False,False,False,False,True,0.25325673974305785
PHEC_ARTIC_3,7654,1933,894,25,19,1,2871,0.10533423058211085,True,False,False,False,False,True,0.280585626858229
PHEC_ARTIC_3,8241,2007,3845,18,31,1,5901,0.7630043211052889,True,False,False,False,False,True,0.9926099291178958
PHEC_ARTIC_3,8277,1748,5741,3,44,1,7536,0.004724451528017249,True,False,False,False,False,True,0.023280863706826256
PHEC_ARTIC_3,8802,446,441,0,1,2,888,0.4977477477477477,True,True,True,True,False,True,0.7923965171139142
PHEC_ARTIC_3,10373,4375,51882,16,358,3,56631,0.008672157165947263,True,False,False,False,False,True,0.03892344001871022
PHEC_ARTIC_3,11083,176987,15168,5197,810,21,198162,2.261792908876606e-47,False,False,False,False,False,False,1.1953575523412863e-45
PHEC_ARTIC_3,11675,2686,2693,36,12,1,5427,0.0006821149536212171,True,False,False,False,False,True,0.00457774924430239
PHEC_ARTIC_3,12971,273,1091,6,23,1,1393,1.0,True,False,False,False,False,True,1.0
PHEC_ARTIC_3,13172,8330,4162,69,29,2,12590,0.5185716584898045,True,False,False,False,False,True,0.8057032066154862
PHEC_ARTIC_3,14573,4843,3282,19,30,1,8174,0.004990571972696183,True,False,False,False,False,True,0.024365055774318085
PHEC_ARTIC_3,15540,11345,2086,61,11,1,13503,1.0,True,False,False,False,False,True,1.0
PHEC_ARTIC_3,18255,5325,37602,20,95,3,43042,0.1176879031318136,True,False,False,False,False,True,0.30340515514713895
PHEC_ARTIC_3,18570,390,3952,2,36,1,4380,0.5756657435479118,True,False,False,True,False,True,0.8498305739247805
PHEC_ARTIC_3,18723,4844,805,88,7,1,5744,0.054110434591282563,True,False,False,False,False,True,0.16554190843121758
PHEC_ARTIC_3,22104,107,60,0,0,1,167,1.0,True,True,True,True,False,True,1.0
PHEC_ARTIC_3,24370,176,2455,0,19,1,2650,0.6327538873136542,True,False,True,True,False,True,0.8887984835754585
PHEC_ARTIC_3,24616,630,591,6,9,1,1236,0.44116918460927335,True,False,False,False,False,True,0.7395968725329134
PHEC_ARTIC_3,24916,1420,4664,6,31,1,6121,0.43427618998797773,True,False,False,False,False,True,0.7326558768713166
PHEC_ARTIC_3,25603,477,11190,2,68,1,11737,1.0,True,False,False,True,False,True,1.0
PHEC_ARTIC_3,25624,975,4599,0,48,1,5622,0.00016454914102534364,True,False,True,False,False,True,0.001419824016847251
PHEC_ARTIC_3,26291,711,313,29,2,1,1055,0.002319880339095267,True,False,False,False,False,True,0.012672421283843396
PHEC_ARTIC_3,26436,177,265,7,17,1,466,0.39175576500398557,True,True,False,False,False,True,0.6947749053845852
PHEC_ARTIC_3,26456,125,339,8,15,1,487,0.47189653517169317,True,True,False,False,False,True,0.7667865298639195
PHEC_ARTIC_3,28432,3079,3754,23,105,1,6961,2.176090722682365e-10,True,False,False,False,False,True,3.2625927572698717e-09
PHEC_ARTIC_3,28663,519,2364,2,62,1,2947,0.000708290203966104,True,False,False,False,False,True,0.004723424262411179
PHEC_ARTIC_3,28871,4062,4230,4,6,2,8302,0.7542742312827648,True,False,False,True,False,True,0.9854979758539956
PHEC_ARTIC_3,3259,34060,5579,449,37,5,40125,1.7032605716357208e-05,True,False,False,False,False,True,0.00017737403194275435
PHEC_ARTIC_3,3483,1256,4774,38,56,1,6124,1.825929878748756e-05,True,False,False,False,False,True,0.000188293451886579
PHEC_ARTIC_3,5248,8546,119889,60,2477,21,130972,1.4811706620530974e-22,False,False,False,False,False,False,4.174926372773664e-21
PHEC_ARTIC_3,9541,8114,4170,291,288,1,12863,2.6884183012970248e-14,True,False,False,False,False,True,4.775896041127656e-13
PHEC_ARTIC_3,9745,1192,6567,0,1,1,7760,1.0,True,False,True,True,False,True,1.0
PHEC_ARTIC_3,10828,5860,3923,97,65,1,9945,1.0,True,False,False,False,False,True,1.0
PHEC_ARTIC_3,16075,4920,11066,44,65,3,16095,0.036947882219031336,True,False,False,False,False,True,0.12437551434877746
PHEC_ARTIC_3,16308,1587,1325,0,0,1,2912,1.0,True,False,True,True,False,True,1.0
PHEC_ARTIC_3,16393,717,3400,127,822,1,5066,0.002327218152144145,True,False,False,False,False,True,0.012679740138228666
PHEC_ARTIC_3,17259,24467,25215,7,4,2,49693,0.3809470779093429,True,False,False,False,False,True,0.6865491242117229
PHEC_ARTIC_3,18032,4752,1506,0,0,1,6258,1.0,True,False,True,True,False,True,1.0
PHEC_ARTIC_3,18394,4043,1517,58,8,1,5626,0.004909083165248745,True,False,False,False,False,True,0.024078426476417277
PHEC_ARTIC_3,18585,4205,178649,2542,1062,13,186458,0.0,False,False,False,False,False,False,0.0
PHEC_ARTIC_3,22842,1390,4375,1,3,1,5769,1.0,True,False,False,True,False,True,1.0
PHEC_ARTIC_3,24933,33767,124341,1327,2421,11,161856,3.0168885134940444e-84,False,False,False,False,False,False,2.8989555988756406e-82
PHEC_ARTIC_3,25345,8968,174,114,1,1,9257,0.7273931844586103,True,False,False,True,False,True,0.9640557996398275
PHEC_ARTIC_3,27610,413,325,0,0,2,738,1.0,True,True,True,True,False,True,1.0
PHEC_ARTIC_3,29616,2528,2959,26,41,2,5554,0.26760542890652905,True,False,False,False,False,True,0.5568089337681126
PHEC_ARTIC_3,753,9450,5748,61,56,2,15315,0.027829015525376533,True,False,False,False,False,True,0.09904131114586867
PHEC_ARTIC_3,1035,9059,2060,128,18,1,11265,0.053640751454083896,True,False,False,False,False,True,0.16503268183509512
