centre_protocol,position,a_major_fw,b_major_rv,c_minor_fw,d_minor_rv,sample_count,total_reads,p_combined,low_sample_flag,low_reads_flag,zero_cell_flag,low_expected_flag,pseudo_count_flag,underpowered_flag,q_value
PHEC_ARTIC_Unknown,4476,13522,11561,672,216,4,25971,1.3821386475323756e-39,True,False,False,False,False,True,1.1245080036323407e-37
PHEC_ARTIC_Unknown,4586,914,8185,11,222,2,9332,0.005219796851705266,True,False,False,False,False,True,0.023939271243220994
PHEC_ARTIC_Unknown,4592,1398,16923,6,148,3,18475,0.09162016037738585,True,False,False,False,False,True,0.22615947355291605
PHEC_ARTIC_Unknown,4613,1521,20730,28,639,2,22918,0.005999185873670782,True,False,False,False,False,True,0.026498032718884627
PHEC_ARTIC_Unknown,4720,40057,954,968,16,2,41995,0.1627211042250697,True,False,False,False,False,True,0.3445858677707358
PHEC_ARTIC_Unknown,4721,20292,367,274,1,1,20934,0.0990969482164143,True,False,False,True,False,True,0.23938621457504353
PHEC_ARTIC_Unknown,4722,20403,365,192,6,1,20966,0.16881236830445628,True,False,False,True,False,True,0.35253014079185224
PHEC_ARTIC_Unknown,4735,11444,582,65,1,1,12092,0.377843840966347,True,False,False,True,False,True,0.607297015034018
PHEC_ARTIC_Unknown,4806,2851,4891,139,115,1,7996,1.5263699999249625e-08,True,False,False,False,False,True,2.369951587669751e-07
PHEC_ARTIC_Unknown,4866,6671,13195,159,191,2,20216,6.037104539307307e-06,True,False,False,False,False,True,6.957207157479355e-05
PHEC_ARTIC_Unknown,4928,1277,16859,0,3,1,18139,1.0,True,False,True,True,False,True,1.0
PHEC_ARTIC_Unknown,5077,1441,535,44,4,1,2024,0.0025106642071461753,True,False,False,False,False,True,0.013512368314213494
PHEC_ARTIC_Unknown,5461,17694,8467,437,209,3,26807,1.0,True,False,False,False,False,True,1.0
PHEC_ARTIC_Unknown,5770,13303,14421,186,502,2,28412,1.3858153571436987e-28,True,False,False,False,False,True,7.618239017379144e-27
PHEC_ARTIC_Unknown,5782,4948,7979,161,274,1,13362,0.6161571640443678,True,False,False,False,False,True,0.8277168764973428
PHEC_ARTIC_Unknown,5973,4912,212,124,9,1,5257,0.12765640959837993,True,False,False,False,False,True,0.2889851275716247
PHEC_ARTIC_Unknown,6011,2980,455,79,19,1,3533,0.09614843987299222,True,False,False,False,False,True,0.23463218560487845
PHEC_ARTIC_Unknown,6116,1111,4222,34,104,2,5471,0.28903911424721324,True,False,False,False,False,True,0.5118899071648513
PHEC_ARTIC_Unknown,6152,399,5132,8,186,1,5725,0.11659849614927142,True,False,False,False,False,True,0.26965473697284603
PHEC_ARTIC_Unknown,6269,7100,582,56,8,1,7746,0.15014620087405828,True,False,False,True,False,True,0.3258083029674001
PHEC_ARTIC_Unknown,6303,5357,982,154,29,1,6522,0.9174129631945765,True,False,False,False,False,True,1.0
PHEC_ARTIC_Unknown,6400,653,4632,20,78,1,5383,0.029102977821705407,True,False,False,False,False,True,0.09411967545430922
PHEC_ARTIC_Unknown,6623,22829,6578,371,117,1,29895,0.41147615108555324,True,False,False,False,False,True,0.6410896141769554
PHEC_ARTIC_Unknown,6696,128844,312093,2588,8000,27,451525,1.6399830347000828e-27,False,False,False,False,False,False,8.664222058649269e-26
PHEC_ARTIC_Unknown,6742,5925,33155,90,661,1,39831,0.01551388605636477,True,False,False,False,False,True,0.05768783224615346
PHEC_ARTIC_Unknown,7009,99,2233,3,63,1,2398,0.7580823945817821,True,False,False,True,False,True,0.9339428168257691
PHEC_ARTIC_Unknown,7211,409,508,16,13,1,946,0.34329918839981255,True,True,False,False,False,True,0.575162637761898
PHEC_ARTIC_Unknown,7223,342,663,10,13,1,1028,0.3768933350701775,True,False,False,False,False,True,0.6063452484538486
PHEC_ARTIC_Unknown,7226,347,672,5,22,1,1046,0.10184360873265635,True,False,False,False,False,True,0.24498508840432703
PHEC_ARTIC_Unknown,7315,89,2536,5,83,1,2713,0.22994928953758012,True,False,False,True,False,True,0.4387587757217992
PHEC_ARTIC_Unknown,7320,164,2486,3,78,1,2731,0.48232687848020883,True,False,False,True,False,True,0.7127154891600035
PHEC_ARTIC_Unknown,7798,15356,6363,383,100,2,22202,2.515779147358199e-05,True,False,False,False,False,True,0.00026174397880954355
PHEC_ARTIC_Unknown,7899,1152,9631,35,149,1,10967,0.0007480926560874659,True,False,False,False,False,True,0.005131940851540997
PHEC_ARTIC_Unknown,8073,4206,1189,157,26,1,5578,0.010602927531331552,True,False,False,False,False,True,0.04237004832756066
PHEC_ARTIC_Unknown,8084,38460,22932,508,218,7,62118,4.162019774103991e-05,True,False,False,False,False,True,0.0004031213438346437
PHEC_ARTIC_Unknown,8255,262,14329,3,247,1,14841,0.6333271256598838,True,False,False,True,False,True,0.8361926656272021
PHEC_ARTIC_Unknown,8346,14504,502,427,7,1,15440,0.05415919582945919,True,False,False,False,False,True,0.15069740672656634
PHEC_ARTIC_Unknown,8633,241,9746,0,123,1,10110,0.12410033156252206,True,False,True,True,False,True,0.2829821461862891
PHEC_ARTIC_Unknown,8669,489,6,17,1,1,513,0.2223883742883986,True,True,False,True,False,True,0.4289596522547205
PHEC_ARTIC_Unknown,8747,2583,820,42,6,2,3451,0.06217050666101832,True,False,False,False,False,True,0.1690572333536247
PHEC_ARTIC_Unknown,9148,2177,13152,22,76,1,15427,0.028338263573593786,True,False,False,False,False,True,0.09237183991777205
PHEC_ARTIC_Unknown,9275,2315,60,95,1,1,2471,0.7307362324790723,True,False,False,True,False,True,0.9096786000675743
PHEC_ARTIC_Unknown,9290,10362,656,258,8,3,11284,0.04652093986900277,True,False,False,False,False,True,0.13497354992886437
PHEC_ARTIC_Unknown,9322,1886,152,61,4,1,2103,1.0,True,False,False,True,False,True,1.0
PHEC_ARTIC_Unknown,9351,1451,265,96,11,1,1823,0.1656234032062146,True,False,False,False,False,True,0.3472969094035469
PHEC_ARTIC_Unknown,9391,948,525,29,19,1,1521,0.6465172270544813,True,False,False,False,False,True,0.845851598962051
PHEC_ARTIC_Unknown,9447,425,1440,12,49,1,1926,0.6434071943376583,True,False,False,False,False,True,0.8443162795372883
PHEC_ARTIC_Unknown,9474,201,2428,7,64,1,2700,0.4945720983306681,True,False,False,False,False,True,0.7226721609228297
PHEC_ARTIC_Unknown,9502,138681,241614,1110,3104,28,384509,5.015963735721296e-44,False,False,False,False,False,False,4.341476697215794e-42
PHEC_ARTIC_Unknown,9762,102,3760,5,78,1,3945,0.07333323766407604,True,False,False,True,False,True,0.19002476955781414
PHEC_ARTIC_Unknown,9912,22916,4785,397,61,2,28159,0.024659192408468304,True,False,False,False,False,True,0.08276699234129462
PHEC_ARTIC_Unknown,10035,824,6085,14,223,1,7146,0.0028363486515384593,True,False,False,False,False,True,0.014773708469216967
PHEC_ARTIC_Unknown,10320,2831,13820,51,413,1,17115,0.00041384514611605234,True,False,False,False,False,True,0.0031884887393941307
PHEC_ARTIC_Unknown,10332,2465,14668,3,4,1,17140,0.06650842264469262,True,False,False,True,False,True,0.177181573882521
PHEC_ARTIC_Unknown,10619,33178,125196,422,2582,26,161378,6.149686819269369e-22,False,False,False,False,False,False,2.6613751043391267e-20
PHEC_ARTIC_Unknown,10901,664,1371,31,42,1,2108,0.09867260564026635,True,False,False,False,False,True,0.2386445658410247
PHEC_ARTIC_Unknown,11152,30581,8611,782,270,4,40244,0.005274839915047642,True,False,False,False,False,True,0.02402575189440144
PHEC_ARTIC_Unknown,11687,7721,2096,253,97,1,10167,0.005431759045712429,True,False,False,False,False,True,0.024578860731877823
PHEC_ARTIC_Unknown,11956,18785,791,353,25,1,19954,0.017583581193290017,True,False,False,False,False,True,0.06352576225071385
PHEC_ARTIC_Unknown,11977,15934,1865,1076,100,1,18975,0.03344157735427003,True,False,False,False,False,True,0.10464641282859269
PHEC_ARTIC_Unknown,12032,7185,4994,220,118,1,12517,0.024854572904787684,True,False,False,False,False,True,0.08314835738213511
PHEC_ARTIC_Unknown,12213,4067,12961,87,49,1,17164,6.855084387624475e-23,True,False,False,False,False,True,3.242614335913531e-21
PHEC_ARTIC_Unknown,12287,3332,3327,73,31,2,6763,4.2570362083162546e-05,True,False,False,False,False,True,0.0004103702202708655
PHEC_ARTIC_Unknown,12329,677,1772,13,35,1,2497,1.0,True,False,False,False,False,True,1.0
PHEC_ARTIC_Unknown,12378,351,3748,9,41,1,4149,0.03632374650793552,True,False,False,True,False,True,0.11228343525401344
PHEC_ARTIC_Unknown,12410,209,6536,8,186,1,6939,0.3987109936952141,True,False,False,False,False,True,0.6290780820306099
PHEC_ARTIC_Unknown,12832,3901,700,97,20,1,4718,0.6018996315110874,True,False,False,False,False,True,0.8148178705447932
PHEC_ARTIC_Unknown,12934,1490,4025,36,117,1,5668,0.3570641478684372,True,False,False,False,False,True,0.5874105665719114
PHEC_ARTIC_Unknown,12989,654,4441,18,99,1,5212,0.40272492784572955,True,False,False,False,False,True,0.6327007630952716
PHEC_ARTIC_Unknown,13051,71924,7129,198,223,2,79474,1.1002774529298483e-115,True,False,False,False,False,True,3.729940565432186e-113
PHEC_ARTIC_Unknown,13164,25053,7764,902,394,1,34113,5.842229603082667e-08,True,False,False,False,False,True,8.518347679333438e-07
PHEC_ARTIC_Unknown,13201,21874,11290,703,325,2,34192,0.10855027654319921,True,False,False,False,False,True,0.2562870139162707
PHEC_ARTIC_Unknown,13385,199,15,11,0,1,225,1.0,True,True,True,True,False,True,1.0
PHEC_ARTIC_Unknown,13995,30945,1158,614,18,1,32735,0.38651283939601944,True,False,False,False,False,True,0.6166016590835321
PHEC_ARTIC_Unknown,14001,31461,1337,1010,50,1,33858,0.30536750792573897,True,False,False,False,False,True,0.5315511434496817
PHEC_ARTIC_Unknown,14051,14056,2492,307,46,1,16901,0.32751695924568525,True,False,False,False,False,True,0.557464012640773
PHEC_ARTIC_Unknown,14197,2535,32771,62,684,2,36052,0.2516123866675457,True,False,False,False,False,True,0.46440979535552446
PHEC_ARTIC_Unknown,14391,10323,6375,223,284,1,17205,1.3496614947087986e-15,True,False,False,False,False,True,3.978567362663328e-14
PHEC_ARTIC_Unknown,14428,7656,10637,257,254,1,18804,0.0001589790998577279,True,False,False,False,False,True,0.0013760148472792277
PHEC_ARTIC_Unknown,14764,12353,26000,185,346,2,38884,0.20688215544186295,True,False,False,False,False,True,0.4061759692748545
PHEC_ARTIC_Unknown,14874,1572,31689,8,320,2,33589,0.048958389619762614,True,False,False,False,False,True,0.14035428398392832
PHEC_ARTIC_Unknown,14995,2688,636,137,14,1,3475,0.0018118571756135663,True,False,False,False,False,True,0.010352015435949422
PHEC_ARTIC_Unknown,15087,806,3762,20,66,1,4654,0.19833193936701954,True,False,False,False,False,True,0.39453023439855034
PHEC_ARTIC_Unknown,15154,298,4412,7,227,1,4944,0.03615793075595161,True,False,False,False,False,True,0.11185586487848757
PHEC_ARTIC_Unknown,15321,2289,448,69,10,1,2816,0.44172436570210727,True,False,False,False,False,True,0.6725055088608429
PHEC_ARTIC_Unknown,15372,4350,6165,52,75,2,10642,1.0,True,False,False,False,False,True,1.0
PHEC_ARTIC_Unknown,15434,364,2637,12,52,1,3065,0.12137076880091113,True,False,False,False,False,True,0.2780929115551929
PHEC_ARTIC_Unknown,15508,24547,3323,52,87,1,28009,8.641595234849727e-45,True,False,False,False,False,True,7.64217595986276e-43
PHEC_ARTIC_Unknown,15559,251732,20308,3834,253,11,276127,0.0017867592744529948,False,False,False,False,False,False,0.010289588748479649
PHEC_ARTIC_Unknown,15619,58641,17566,1064,451,3,77722,2.7152903417219277e-09,True,False,False,False,False,True,4.700340897925448e-08
PHEC_ARTIC_Unknown,15943,6072,502,155,8,1,6737,0.23050534230322411,True,False,False,False,False,True,0.4394075597420411
PHEC_ARTIC_Unknown,16014,1558,1655,22,14,1,3249,0.1790584727480431,True,False,False,False,False,True,0.36714207013056416
PHEC_ARTIC_Unknown,16045,1033,3053,17,103,1,4206,0.005123410327979578,True,False,False,False,False,True,0.023650052022673028
PHEC_ARTIC_Unknown,16080,618,5150,6,134,1,5908,0.011548278794571824,True,False,False,False,False,True,0.04547763614358003
PHEC_ARTIC_Unknown,16108,420,7664,3,187,1,8274,0.01889340878727799,True,False,False,False,False,True,0.06717858313040684
PHEC_ARTIC_Unknown,16300,1263,1170,43,49,1,2525,0.34065262972688565,True,False,False,False,False,True,0.571689314244625
PHEC_ARTIC_Unknown,16618,9336,10914,413,249,3,20912,1.4757827319017329e-16,True,False,False,False,False,True,4.8027873227009996e-15
PHEC_ARTIC_Unknown,16678,3973,19431,28,131,2,23563,0.8320885841063399,True,False,False,False,False,True,0.9819948825484742
PHEC_ARTIC_Unknown,16740,1038,11947,20,264,1,13269,0.6574955283781583,True,False,False,False,False,True,0.8534434618514193
PHEC_ARTIC_Unknown,16837,50414,1922,880,16,7,53232,0.0015497255967303761,True,False,False,False,False,True,0.009174706723764468
PHEC_ARTIC_Unknown,16838,14226,250,210,7,1,14693,0.10824533271082362,True,False,False,True,False,True,0.25598849978485605
PHEC_ARTIC_Unknown,17019,1638,5790,58,104,1,7590,8.037142972387043e-05,True,False,False,False,False,True,0.0007380383208052029
PHEC_ARTIC_Unknown,17331,12075,50281,710,2981,7,66047,0.8638360823417703,True,False,False,False,False,True,1.0
PHEC_ARTIC_Unknown,17510,23019,2439,509,48,2,26015,0.5117335101239362,True,False,False,False,False,True,0.7376796311779491
PHEC_ARTIC_Unknown,17534,13843,2893,412,74,1,17222,0.24741211835998317,True,False,False,False,False,True,0.45999657106417347
PHEC_ARTIC_Unknown,17535,13632,2882,499,79,1,17092,0.018710421262395704,True,False,False,False,False,True,0.06664973178233426
PHEC_ARTIC_Unknown,17660,1028,25105,36,804,1,26973,0.5886469363918243,True,False,False,False,False,True,0.804912852854434
PHEC_ARTIC_Unknown,17662,954,25569,50,957,1,27530,0.03163728134636064,True,False,False,False,False,True,0.10039037481824888
PHEC_ARTIC_Unknown,17919,315,1228,9,39,1,1591,1.0,True,False,False,False,False,True,1.0
PHEC_ARTIC_Unknown,18104,16391,2249,457,121,2,19218,3.511995564761075e-09,True,False,False,False,False,True,5.9036355196066333e-08
PHEC_ARTIC_Unknown,18787,10858,13060,202,280,1,24400,0.1391564749744959,True,False,False,False,False,True,0.30829291387399377
PHEC_ARTIC_Unknown,19097,11797,14024,209,363,1,26393,1.4227940618654497e-05,True,False,False,False,False,True,0.00015643043901807162
PHEC_ARTIC_Unknown,19177,2322,29811,54,808,1,32995,0.3162730885083763,True,False,False,False,False,True,0.5456314351365882
PHEC_ARTIC_Unknown,19637,9116,259,167,3,1,9545,0.6332639266399878,True,False,False,True,False,True,0.8361926656272021
PHEC_ARTIC_Unknown,19780,1562,2486,42,62,1,4152,0.7598004270595116,True,False,False,False,False,True,0.9341832475430218
PHEC_ARTIC_Unknown,19826,779,5877,21,93,1,6770,0.038781429952710327,True,False,False,False,False,True,0.11817442475477574
PHEC_ARTIC_Unknown,19963,3112,288,87,3,1,3490,0.08350772849582835,True,False,False,False,False,True,0.2121857835859024
PHEC_ARTIC_Unknown,20006,1239,1488,31,22,2,2780,0.06985861635506822,True,False,False,False,False,True,0.18322685450188106
PHEC_ARTIC_Unknown,20097,416,2099,14,85,1,2614,0.5832216479852641,True,False,False,False,False,True,0.7999142494956353
PHEC_ARTIC_Unknown,20274,1022,72,39,1,1,1134,0.5099833206468314,True,False,False,True,False,True,0.7364615365251367
PHEC_ARTIC_Unknown,20393,331,616,5,14,1,966,0.6273094820518568,True,True,False,False,False,True,0.8332041627220144
PHEC_ARTIC_Unknown,20635,34123,6500,1145,197,2,41965,0.19794086825187537,True,False,False,False,False,True,0.3941377640962453
PHEC_ARTIC_Unknown,20680,11098,7509,306,147,1,19060,0.0006728641755007819,True,False,False,False,False,True,0.0047907691281006345
PHEC_ARTIC_Unknown,20693,7367,9490,25,59,1,16941,0.0109002934148797,True,False,False,False,False,True,0.043430356132938906
PHEC_ARTIC_Unknown,20956,8388,13459,171,292,1,22310,0.5306103699562101,True,False,False,False,False,True,0.7544645176448315
PHEC_ARTIC_Unknown,21010,2439,32392,34,175,1,35040,4.591345268193573e-06,True,False,False,False,False,True,5.398148136130479e-05
PHEC_ARTIC_Unknown,21058,1970,26496,32,573,1,29071,0.12323959722140516,True,False,False,False,False,True,0.2812161215882952
PHEC_ARTIC_Unknown,21101,1117,35386,18,558,1,37079,0.9026952711897278,True,False,False,False,False,True,1.0
PHEC_ARTIC_Unknown,21111,1105,35054,7,684,2,36850,0.0006725890311858963,True,False,False,False,False,True,0.0047907691281006345
PHEC_ARTIC_Unknown,21190,876,85,19,2,1,982,0.7085855335286562,True,True,False,True,False,True,0.8948052339595055
PHEC_ARTIC_Unknown,21600,591,1201,85,17,1,1894,3.1142339158778076e-24,True,False,False,False,False,True,1.5081789964036811e-22
PHEC_ARTIC_Unknown,21668,420,3983,6,140,2,4549,0.0287549023171625,True,False,False,False,False,True,0.09335758827048722
PHEC_ARTIC_Unknown,22343,504,19,14,0,1,537,1.0,True,True,True,True,False,True,1.0
