centre_protocol,position,a_major_fw,b_major_rv,c_minor_fw,d_minor_rv,sample_count,total_reads,p_combined,low_sample_flag,low_reads_flag,zero_cell_flag,low_expected_flag,pseudo_count_flag,underpowered_flag,q_value
NORW_ARTIC_4.1,23202,22385,75306,3,90,91,97784,1.8337560405865114e-07,False,False,False,False,False,False,3.2733957041151837e-06
NORW_ARTIC_4.1,23403,123051,62723,56,19,97,185849,0.14264408382403826,False,False,False,False,False,False,0.5515785904979177
NORW_ARTIC_4.1,23525,33078,184260,44,243,97,217625,0.9345200064246957,False,False,False,False,False,False,1.0
NORW_ARTIC_4.1,23599,12656,123480,7,43,97,136186,0.22587233309997878,False,False,False,True,False,True,0.7022128976411318
NORW_ARTIC_4.1,23604,11892,118716,2,26,97,130636,1.0,False,False,False,True,False,True,1.0
NORW_ARTIC_4.1,23948,84756,13344,86,52,94,98238,1.5289016459334444e-12,False,False,False,False,False,False,3.6750317635221523e-11
NORW_ARTIC_4.1,24130,14321,89664,2,952,94,104939,2.0204497199719384e-57,False,False,False,False,False,False,1.5047958131791003e-55
NORW_ARTIC_4.1,24424,29199,165161,30,99,95,194489,0.013107600950543613,False,False,False,False,False,False,0.09053758237210165
NORW_ARTIC_4.1,24469,197516,158063,86,246,98,355911,7.559675372046978e-28,False,False,False,False,False,False,3.4078220821885456e-26
NORW_ARTIC_4.1,24503,209143,154178,557,456,98,364334,0.09798691098536338,False,False,False,False,False,False,0.43079863468055113
NORW_ARTIC_4.1,24637,166,704,1,16,1,887,0.22133739822360554,True,True,False,True,False,True,0.6956898406551125
NORW_ARTIC_4.1,25000,39075,112797,74,260,95,152206,0.14933932202429667,False,False,False,False,False,False,0.5699080430833549
NORW_ARTIC_4.1,25584,29860,83452,59,169,96,113540,0.9400358548292288,False,False,False,False,False,False,1.0
NORW_ARTIC_4.1,25708,1426,5696,163,191,9,7476,1.5161748274402955e-26,True,False,False,False,False,True,6.659506357449298e-25
NORW_ARTIC_4.1,26530,103916,239349,69,137,98,343471,0.32427451256415263,False,False,False,False,False,False,0.8454828615257131
NORW_ARTIC_4.1,26709,104267,31311,972,437,90,136987,1.1940144877604737e-11,False,False,False,False,False,False,2.691245812544331e-10
NORW_ARTIC_4.1,27259,141596,25026,416,147,93,167185,1.0169354040730377e-11,False,False,False,False,False,False,2.322680462902818e-10
NORW_ARTIC_4.1,27285,352,44,8,1,1,405,1.0,True,True,False,True,False,True,1.0
NORW_ARTIC_4.1,27807,238072,105708,238,154,98,344172,0.00035875662096575636,False,False,False,False,False,False,0.0039394236648355166
NORW_ARTIC_4.1,28271,191767,217467,310,166,98,409710,1.3504795115806638e-15,False,False,False,False,False,False,4.058546321645047e-14
NORW_ARTIC_4.1,28311,195115,212310,258,368,98,408051,0.0008783561124377636,False,False,False,False,False,False,0.008829501044584668
NORW_ARTIC_4.1,28881,58479,54628,85,63,98,113255,0.1877246301208394,False,False,False,False,False,False,0.6383586919423448
NORW_ARTIC_4.1,28882,58369,54516,116,109,98,113110,1.0,False,False,False,False,False,False,1.0
NORW_ARTIC_4.1,28883,58627,54793,23,14,98,113457,0.24962385470279827,False,False,False,False,False,False,0.7385244613227866
NORW_ARTIC_4.1,29298,2353,641,15,4,2,3013,1.0,True,False,False,True,False,True,1.0
NORW_ARTIC_4.1,29301,6193,2430,312,108,8,9043,0.2908207197867529,True,False,False,False,False,True,0.8061098592147374
NORW_ARTIC_4.1,436,596,130,27,5,1,758,1.0,True,True,False,False,False,True,1.0
NORW_ARTIC_4.1,1721,57,97,8,9,1,171,0.4392973534412469,True,True,False,False,False,True,0.9525523625884251
NORW_ARTIC_4.1,3735,48,386,2,52,1,488,0.10033882017887116,True,True,False,False,False,True,0.43735470474912547
NORW_ARTIC_4.1,4086,14,7,3,1,1,25,1.0,True,True,False,True,False,True,1.0
NORW_ARTIC_4.1,5743,115774,76951,680,2378,55,195783,0.0,False,False,False,False,False,False,0.0
NORW_ARTIC_4.1,5744,44378,37155,379,1352,23,83264,4.2872100921326824e-165,False,False,False,False,False,False,7.343990887823285e-163
NORW_ARTIC_4.1,5765,12922,12613,120,177,11,25832,0.000552663777992079,False,False,False,False,False,False,0.005808055531904487
NORW_ARTIC_4.1,5766,27436,25522,173,282,17,53413,4.3329806953723756e-09,False,False,False,False,False,False,8.836185632348666e-08
NORW_ARTIC_4.1,5999,41,19,19,1,1,80,0.017496211754645198,True,True,False,False,False,True,0.11571818816875376
NORW_ARTIC_4.1,8461,78,33,8,2,1,121,0.7220496872210805,True,True,False,True,False,True,1.0
NORW_ARTIC_4.1,10523,120,28,33,9,1,190,0.8253735737748394,True,True,False,False,False,True,1.0
NORW_ARTIC_4.1,13191,381,658,9,21,1,1069,0.5651487163828738,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,16920,23917,17979,481,900,31,43277,3.907759066522205e-60,False,False,False,False,False,False,3.1876148956916846e-58
NORW_ARTIC_4.1,16925,36072,30025,701,1328,41,68126,2.458657039004132e-71,False,False,False,False,False,False,2.2166734251653044e-69
NORW_ARTIC_4.1,18454,164,142,4,3,1,313,1.0,True,True,False,True,False,True,1.0
NORW_ARTIC_4.1,20762,473,2110,9,138,3,2730,4.923464951097646e-05,True,False,False,False,False,True,0.0005981486142716502
NORW_ARTIC_4.1,21618,4551,2099,355,405,5,7410,2.140920212071575e-31,True,False,False,False,False,True,1.1113322191753359e-29
NORW_ARTIC_4.1,22122,66,73,5,7,1,151,0.7702296645655589,True,True,False,False,False,True,1.0
NORW_ARTIC_4.1,22227,44,75,1,12,1,132,0.05997575433081036,True,True,False,True,False,True,0.3002879550722848
NORW_ARTIC_4.1,22599,6437,13237,13,11,22,19698,0.030153739580242752,False,False,False,False,False,False,0.18187801373575999
NORW_ARTIC_4.1,25296,49,43,0,23,2,115,4.78886270118313e-07,True,True,True,False,False,True,7.88780942992952e-06
NORW_ARTIC_4.1,25336,118,300,0,188,8,606,2.4295369109539545e-22,True,True,True,False,False,True,9.678597042939823e-21
NORW_ARTIC_4.1,25653,27,60,2,2,1,91,0.5896313424403314,True,True,False,True,False,True,1.0
NORW_ARTIC_4.1,26577,19027,67745,14621,5286,53,106679,0.0,False,False,False,False,False,False,0.0
NORW_ARTIC_4.1,27513,83,100,7,1,1,191,0.02731383572306423,True,True,False,True,False,True,0.16770107739644813
NORW_ARTIC_4.1,28088,903,592,15,3,1,1513,0.05327881012150969,True,False,False,False,False,True,0.2765654598125639
NORW_ARTIC_4.1,28998,121,117,6,2,1,246,0.2830758952151614,True,True,False,True,False,True,0.7936317651449616
NORW_ARTIC_4.1,2278,15643,2687,696,68,20,19094,3.443559118566127e-06,False,False,False,False,False,False,4.915680641753146e-05
NORW_ARTIC_4.1,2850,486,1600,1,122,6,2209,9.262983663390984e-13,True,False,False,False,False,True,2.3334545610865818e-11
NORW_ARTIC_4.1,2851,526,1798,2,128,7,2454,8.146044982664109e-12,True,False,False,False,False,True,1.8856993317977864e-10
NORW_ARTIC_4.1,3241,54663,18157,554,202,27,73576,0.2720029781820328,False,False,False,False,False,False,0.7731403938517969
NORW_ARTIC_4.1,5924,15107,36329,97,699,28,52232,2.1576438595731504e-30,False,False,False,False,False,False,1.0560125518425162e-28
NORW_ARTIC_4.1,9245,5,9,5,0,1,19,0.0325077399380805,True,True,True,True,False,True,0.19135999489323677
NORW_ARTIC_4.1,12676,347,95,1,0,1,443,1.0,True,True,True,True,False,True,1.0
NORW_ARTIC_4.1,13065,8624,15106,170,230,10,24130,0.01190705806954186,False,False,False,False,False,False,0.08529047326818236
NORW_ARTIC_4.1,13786,31284,3933,1849,266,32,37332,0.0472871096478865,False,False,False,False,False,False,0.2515615491516447
NORW_ARTIC_4.1,14028,339,1917,5,21,2,2282,0.5782827566434494,True,False,False,True,False,True,1.0
NORW_ARTIC_4.1,14758,473,76,34,6,1,589,0.8134499694295757,True,True,False,False,False,True,1.0
NORW_ARTIC_4.1,14843,291,262,62,58,1,673,0.9197285834769865,True,True,False,False,False,True,1.0
NORW_ARTIC_4.1,16667,10821,66235,728,866,27,78650,6.805373790769757e-197,False,False,False,False,False,False,1.665372186226942e-194
NORW_ARTIC_4.1,16672,11833,75602,1099,1260,32,89794,1.79521386e-316,False,False,False,False,False,False,7.688003346e-314
NORW_ARTIC_4.1,19025,20524,4026,490,185,17,25225,1.4580889085125771e-12,False,False,False,False,False,False,3.568151857545778e-11
NORW_ARTIC_4.1,19217,5603,37396,266,80,7,43345,7.12197215674681e-159,True,False,False,False,False,True,1.1090853004097532e-156
NORW_ARTIC_4.1,19984,1018,447,55,34,2,1554,0.15585463665816268,True,False,False,False,False,True,0.5867670166932586
NORW_ARTIC_4.1,20198,14304,4709,316,57,6,19386,1.1458366728468769e-05,True,False,False,False,False,True,0.00015319360789656144
NORW_ARTIC_4.1,24942,5925,6702,35,81,7,12743,0.0003423689313050797,True,False,False,False,False,True,0.003808298567049361
NORW_ARTIC_4.1,26194,7587,14240,262,165,11,22254,1.9742914083206295e-28,False,False,False,False,False,False,9.140435628251995e-27
NORW_ARTIC_4.1,26270,3412,17675,2780,299,14,24166,0.0,False,False,False,False,False,False,0.0
NORW_ARTIC_4.1,2470,2039,8656,5,21,16,10721,1.0,False,False,False,True,False,True,1.0
NORW_ARTIC_4.1,14203,11,3,2,2,1,18,0.5326797385620915,True,True,False,True,False,True,1.0
NORW_ARTIC_4.1,19065,89940,40894,2284,713,32,133831,4.58133988784077e-19,False,False,False,False,False,False,1.5695670455742477e-17
NORW_ARTIC_4.1,19104,49,36,0,0,1,85,1.0,True,True,True,True,False,True,1.0
NORW_ARTIC_4.1,19770,18,107,1,3,1,129,0.47561196928872257,True,True,False,True,False,True,0.9771259629579897
NORW_ARTIC_4.1,23895,24,1,0,0,1,25,1.0,True,True,True,True,False,True,1.0
NORW_ARTIC_4.1,25122,25,8,3,3,1,39,0.3234875742615681,True,True,False,True,False,True,0.8454828615257131
NORW_ARTIC_4.1,25324,21,24,0,23,2,68,2.17840879661902e-05,True,True,True,False,False,True,0.00027438340210355743
NORW_ARTIC_4.1,26310,118,85,3,3,1,209,0.6979648043507228,True,True,False,True,False,True,1.0
NORW_ARTIC_4.1,28256,166,86,6,3,1,261,1.0,True,True,False,True,False,True,1.0
NORW_ARTIC_4.1,360,1611,326,34,5,1,1976,0.6656981583309592,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,518,1940,1302,24,41,2,3307,0.00029031544524382713,True,False,False,False,False,True,0.003293446077501165
NORW_ARTIC_4.1,520,905,563,24,5,1,1497,0.02021631876175694,True,False,False,False,False,True,0.12970244958385632
NORW_ARTIC_4.1,2976,3061,799,137,36,1,4033,1.0,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,6148,2901,20285,8,376,18,23570,3.0569159710534597e-13,False,False,False,False,False,False,8.05614932063781e-12
NORW_ARTIC_4.1,6393,26,29,4,4,1,63,1.0,True,True,False,True,False,True,1.0
NORW_ARTIC_4.1,6486,5021,792,76,0,4,5889,2.5787022904381285e-05,True,False,True,False,False,True,0.0003200954364869938
NORW_ARTIC_4.1,6616,5646,1230,29,4,1,6909,0.49830492353954126,True,False,False,False,False,True,0.9834059147733113
NORW_ARTIC_4.1,6808,4733,11373,16,47,3,16169,0.5797778989503806,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,7312,8,22,0,0,1,30,1.0,True,True,True,True,False,True,1.0
NORW_ARTIC_4.1,7967,395,2810,4,27,1,3236,0.7878104353189685,True,False,False,True,False,True,1.0
NORW_ARTIC_4.1,8607,2541,13457,11,55,3,16064,0.8657725624136592,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,8669,2653,19893,17,93,6,22656,0.23451751296602896,True,False,False,False,False,True,0.7173723209121564
NORW_ARTIC_4.1,8835,2865,3819,1380,1183,62,9247,3.191246267907418e-21,False,False,False,False,False,False,1.2148010793167572e-19
NORW_ARTIC_4.1,15017,2645,1187,16,13,1,3861,0.11141246802348474,True,False,False,False,False,True,0.47357210353406787
NORW_ARTIC_4.1,15192,736,2051,1,23,1,2811,0.00948094547360134,True,False,False,False,False,True,0.06911004083523019
NORW_ARTIC_4.1,15521,1404,4001,966,1178,60,7549,1.580217856859494e-56,False,False,False,False,False,False,1.1278804953334638e-54
NORW_ARTIC_4.1,18163,1402,2151,4,2,26,3559,0.22111568455945368,False,False,False,True,False,True,0.6956898406551125
NORW_ARTIC_4.1,18457,851,1283,1,6,1,2141,0.25482335079916296,True,False,False,True,False,True,0.7449017063463587
NORW_ARTIC_4.1,19214,5646,29769,237,49,8,35701,4.6117548914577546e-136,True,False,False,False,False,True,6.076873945436257e-134
NORW_ARTIC_4.1,19524,3554,876,32,9,1,4471,0.6953455576294794,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,19641,4297,1250,20,9,1,5576,0.26941268347380504,True,False,False,False,False,True,0.7730384033343852
NORW_ARTIC_4.1,22813,108,126,0,0,7,234,1.0,True,True,True,True,False,True,1.0
NORW_ARTIC_4.1,22882,114,120,0,0,8,234,1.0,True,True,True,True,False,True,1.0
NORW_ARTIC_4.1,22898,103,111,0,0,8,214,1.0,True,True,True,True,False,True,1.0
NORW_ARTIC_4.1,23705,16,6,3,3,1,28,0.35183946488294315,True,True,False,True,False,True,0.8668099266871305
NORW_ARTIC_4.1,27389,2372,5805,15,63,2,8255,0.06012771079380834,True,False,False,False,False,True,0.3002879550722848
NORW_ARTIC_4.1,27482,2729,2183,17,11,1,4940,0.7038789301584134,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,27617,1597,1016,107,73,1,2793,0.6929562691295397,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,27694,523,2228,6,54,1,2811,0.09353866593422613,True,False,False,False,False,True,0.4216361802604662
NORW_ARTIC_4.1,27810,4319,2648,22,19,1,7008,0.33297066552703763,True,False,False,False,False,True,0.8502183160052676
NORW_ARTIC_4.1,499,1917,1800,17,22,2,3756,0.3381738290424552,True,False,False,False,False,True,0.8502183160052676
NORW_ARTIC_4.1,1222,489,2352,3,15,1,2859,1.0,True,False,False,True,False,True,1.0
NORW_ARTIC_4.1,1354,1122,5172,0,82,4,6376,1.995575479694383e-07,True,False,True,False,False,True,3.5241451512541013e-06
NORW_ARTIC_4.1,1701,11862,5921,201,4,11,17988,1.1003973808975736e-29,False,False,False,False,False,False,5.236057537437621e-28
NORW_ARTIC_4.1,5647,116863,28410,2655,571,35,148499,0.008583099511130263,False,False,False,False,False,False,0.06379393386271623
NORW_ARTIC_4.1,5648,118063,29146,2656,580,35,150445,0.007903260496150331,False,False,False,False,False,False,0.0599039169464846
NORW_ARTIC_4.1,7732,1308,3933,12,66,2,5319,0.06334618788679279,True,False,False,False,False,True,0.3145275937683364
NORW_ARTIC_4.1,8373,2288,282,16,2,1,2588,1.0,True,False,False,True,False,True,1.0
NORW_ARTIC_4.1,9191,148,103,6,2,1,259,0.47933780284375105,True,True,False,True,False,True,0.9771259629579897
NORW_ARTIC_4.1,9884,3302,330,20,1,1,3653,1.0,True,False,False,True,False,True,1.0
NORW_ARTIC_4.1,9890,3430,334,17,3,1,3784,0.415157878422807,True,False,False,True,False,True,0.9375667283685608
NORW_ARTIC_4.1,11186,60239,40100,708,256,14,101303,5.150924024096362e-18,False,False,False,False,False,False,1.6648175194862392e-16
NORW_ARTIC_4.1,12911,2494,414,23,2,1,2933,0.5653708235667998,True,False,False,True,False,True,1.0
NORW_ARTIC_4.1,13040,864,1319,8,6,1,2197,0.2721562507254136,True,False,False,False,False,True,0.7731403938517969
NORW_ARTIC_4.1,13239,3687,869,31,13,2,4600,0.08439906210051305,True,False,False,False,False,True,0.39609751610459965
NORW_ARTIC_4.1,14552,5216,6481,137,60,16,11894,2.7812840918379678e-12,False,False,False,False,False,False,6.52649267029923e-11
NORW_ARTIC_4.1,15838,2024,8604,13,57,1,10698,1.0,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,16965,2276,6882,7,34,1,9199,0.28255639820379996,True,False,False,False,False,True,0.7934739510214908
NORW_ARTIC_4.1,17011,2087,7320,11,27,1,9445,0.3284168459052884,True,False,False,False,False,True,0.8471087718637184
NORW_ARTIC_4.1,17901,104,269,8,9,1,390,0.10207454667340612,True,True,False,True,False,True,0.44154974356450677
NORW_ARTIC_4.1,18833,3712,10849,705,829,37,16095,7.533045436011532e-60,False,False,False,False,False,False,5.865503105403525e-58
NORW_ARTIC_4.1,19053,1474,607,11,6,1,2098,0.5961045538603895,True,False,False,True,False,True,1.0
NORW_ARTIC_4.1,19638,3341,1014,43,9,2,4407,0.4082043636580802,True,False,False,False,False,True,0.9359662395456168
NORW_ARTIC_4.1,19730,30292,73710,799,492,24,105293,2.2106389181968052e-129,False,False,False,False,False,False,2.7048746191936624e-127
NORW_ARTIC_4.1,20612,1489,2902,7,22,1,4420,0.3275978986564522,True,False,False,False,False,True,0.8471087718637184
NORW_ARTIC_4.1,21475,489,286,5,3,1,783,1.0,True,True,False,True,False,True,1.0
NORW_ARTIC_4.1,23393,3689,1524,40,13,2,5266,0.544323850821612,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,24708,343,2035,2,15,1,2395,1.0,True,False,False,True,False,True,1.0
NORW_ARTIC_4.1,26062,3776,353,22,0,2,4151,0.25191877813179686,True,False,True,True,False,True,0.7389329913352192
NORW_ARTIC_4.1,26078,5822,556,212,16,4,6606,0.4709617900403854,True,False,False,False,False,True,0.9770497047288524
NORW_ARTIC_4.1,26300,9316,27190,40,117,5,36663,1.0,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,26598,1164,2559,5,21,1,3749,0.20997162641431907,True,False,False,False,False,True,0.6786441434862803
NORW_ARTIC_4.1,26678,1183,354,17,6,1,1560,0.8028040170401185,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,545,702,1210,10,54,3,1976,0.0003155382866764817,True,False,False,False,False,True,0.003532791405730805
NORW_ARTIC_4.1,7597,73,71,2,2,1,148,1.0,True,True,False,True,False,True,1.0
NORW_ARTIC_4.1,8680,5,32,1,3,1,41,0.4829663276389849,True,True,False,True,False,True,0.9781313353203134
NORW_ARTIC_4.1,11562,180,717,78,233,1,1208,0.06523501522574453,True,False,False,False,False,True,0.32203913856397803
NORW_ARTIC_4.1,27291,13,4,16,1,1,34,0.335288367546432,True,True,False,True,False,True,0.8502183160052676
NORW_ARTIC_4.1,28113,2496,557,1,0,1,3054,1.0,True,False,True,True,False,True,1.0
NORW_ARTIC_4.1,1173,3399,4244,88,60,6,7791,0.00031351283092929683,True,False,False,False,False,True,0.003532791405730805
NORW_ARTIC_4.1,1178,11403,15659,307,199,20,27568,1.4479171222762967e-16,False,False,False,False,False,False,4.4290750543916e-15
NORW_ARTIC_4.1,1499,7335,17900,119,349,11,25703,0.08978063411850368,False,False,False,False,False,False,0.4129261600382538
NORW_ARTIC_4.1,1500,6669,16148,101,278,9,23196,0.30511537167974917,True,False,False,False,False,True,0.8205064861654793
NORW_ARTIC_4.1,1503,6670,15981,102,308,9,23061,0.048713243748452074,True,False,False,False,False,True,0.2570072260585031
NORW_ARTIC_4.1,2165,1586,8781,39,13,1,10419,1.7845344714741605e-21,True,False,False,False,False,True,6.947517158261902e-20
NORW_ARTIC_4.1,3007,18260,11202,248,313,16,30023,3.9505659002484453e-17,False,False,False,False,False,False,1.2304217067501067e-15
NORW_ARTIC_4.1,3531,7167,1609,66,2,2,8844,0.0002210486435548253,True,False,False,False,False,True,0.0025413176269088304
NORW_ARTIC_4.1,3535,7255,1663,71,7,2,8996,0.027533555550273967,True,False,False,False,False,True,0.16844635949149753
NORW_ARTIC_4.1,3701,6056,31973,109,603,13,38741,0.7173349379598715,False,False,False,False,False,False,1.0
NORW_ARTIC_4.1,4229,1294,3065,30,25,2,4414,0.00015433631331559816,True,False,False,False,False,True,0.001823297273859446
NORW_ARTIC_4.1,5210,3126,14378,35,71,2,17610,0.00018094309553665948,True,False,False,False,False,True,0.002122983031878751
NORW_ARTIC_4.1,5629,13965,13088,239,222,10,27514,0.9625240518004059,False,False,False,False,False,False,1.0
NORW_ARTIC_4.1,6226,3644,7934,19,127,9,11724,3.424979985686788e-07,True,False,False,False,False,True,5.866990715481468e-06
NORW_ARTIC_4.1,7692,4545,9969,17,27,1,14558,0.3288542517742981,True,False,False,False,False,True,0.8471087718637184
NORW_ARTIC_4.1,8782,334,760,4,19,1,1117,0.2507825916610553,True,False,False,False,False,True,0.7389329913352192
NORW_ARTIC_4.1,8829,1220,3171,429,424,42,5244,2.839122091869397e-36,False,False,False,False,False,False,1.5688439172168637e-34
NORW_ARTIC_4.1,9531,5464,3118,32,16,1,8630,0.7640959967900267,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,9679,12275,8043,248,247,6,20813,4.939052585963041e-06,True,False,False,False,False,True,6.992228991532802e-05
NORW_ARTIC_4.1,10062,1745,10423,35,187,2,12390,0.5619644772723463,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,10074,1908,10527,33,194,2,12662,0.8523889933144632,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,10541,10488,3139,86,25,4,13738,1.0,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,10620,3397,6036,24,68,3,9525,0.04962869772996854,True,False,False,False,False,True,0.2599815266404774
NORW_ARTIC_4.1,12471,3154,3471,39,29,2,6693,0.11408229345764749,True,False,False,False,False,True,0.4813690249066706
NORW_ARTIC_4.1,13026,10527,10686,155,143,10,21511,0.4148745741667661,False,False,False,False,False,False,0.9375667283685608
NORW_ARTIC_4.1,13481,3948,27880,139,507,22,32474,1.4558447839779016e-10,False,False,False,False,False,False,3.1567874872837283e-09
NORW_ARTIC_4.1,13521,782,1505,5,20,1,2312,0.20141536872733073,True,False,False,False,False,True,0.6686521833913132
NORW_ARTIC_4.1,13693,240,615,30,15,1,900,2.661344247914347e-07,True,True,False,False,False,True,4.6049320168457334e-06
NORW_ARTIC_4.1,15510,452,1802,9,138,14,2401,6.647482414764208e-06,False,False,False,False,False,False,9.183175303621845e-05
NORW_ARTIC_4.1,16177,29018,32644,229,188,9,62079,0.0016020623995181436,True,False,False,False,False,True,0.01467557695387476
NORW_ARTIC_4.1,16654,2294,12325,12,55,2,14686,0.6132322969063378,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,16657,2296,12356,13,78,2,14743,0.8847533365196324,True,False,False,False,False,True,1.0
NORW_ARTIC_4.1,17144,7354,2906,305,373,18,10938,1.569366901834754e-44,False,False,False,False,False,False,9.956761121640494e-43
NORW_ARTIC_4.1,17707,5157,1487,48,18,1,6710,0.372819779842129,True,False,False,False,False,True,0.8990436465429705
NORW_ARTIC_4.1,18118,338,288,38,46,1,710,0.16215319260202554,True,True,False,False,False,True,0.6005857646188637
NORW_ARTIC_4.1,18825,1867,5647,179,242,15,7935,1.8672905559968955e-14,False,False,False,False,False,False,5.243719217086363e-13
NORW_ARTIC_4.1,18827,2131,6320,188,247,16,8886,2.0416428332828786e-15,False,False,False,False,False,False,5.927685039684019e-14
NORW_ARTIC_4.1,19668,5202,6554,51,45,2,11852,0.09837066354043587,True,False,False,False,False,True,0.43079863468055113
NORW_ARTIC_4.1,19672,7695,10571,206,205,3,18677,0.0014423191892079725,True,False,False,False,False,True,0.013575235006116796
NORW_ARTIC_4.1,19997,55958,24388,992,467,28,81805,0.1770669998763217,False,False,False,False,False,False,0.6253933418312145
