centre_protocol,position,a_major_fw,b_major_rv,c_minor_fw,d_minor_rv,sample_count,total_reads,p_combined,low_sample_flag,low_reads_flag,zero_cell_flag,low_expected_flag,pseudo_count_flag,underpowered_flag,q_value
NORT_ARTIC_4.1,18761,72,76,0,1,1,149,1.0,True,True,True,True,False,True,1.0
NORT_ARTIC_4.1,21618,85814,93180,459,501,75,179954,0.9483640229923589,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,21860,58,202,1,5,1,266,1.0,True,True,False,True,False,True,1.0
NORT_ARTIC_4.1,21987,51725,13398,167,57,75,65347,0.08168557601066465,False,False,False,False,False,False,0.9083436052385909
NORT_ARTIC_4.1,22200,36221,57577,235,306,76,94339,0.02386062701747218,False,False,False,False,False,False,0.48643864946286614
NORT_ARTIC_4.1,22578,24872,30719,58,90,95,55739,0.18584023867816374,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,22674,15959,45601,1225,467,96,63252,0.0,False,False,False,False,False,False,0.0
NORT_ARTIC_4.1,22679,16801,45031,17,40,96,61889,0.655951406123291,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,22686,16203,44893,53,132,96,61281,0.5053872706269253,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,22688,10558,27357,65,231,75,38211,0.026586508321634762,False,False,False,False,False,False,0.5136404616108855
NORT_ARTIC_4.1,22775,27098,16164,171,188,75,43621,9.811025822850404e-09,False,False,False,False,False,False,5.769637878130103e-07
NORT_ARTIC_4.1,22786,28111,11346,450,2363,76,42270,0.0,False,False,False,False,False,False,0.0
NORT_ARTIC_4.1,22813,36877,11847,5,5,95,48734,0.07041292541603747,False,False,False,True,False,True,0.8506592604695657
NORT_ARTIC_4.1,22882,44530,19417,26,14,96,63987,0.497119396493537,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,22992,59894,51259,199,165,97,111517,0.7924027170265738,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,22995,58793,51322,21,19,96,110155,1.0,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,23013,64279,49342,74,31,97,113726,0.004127971236969926,False,False,False,False,False,False,0.1288095514556534
NORT_ARTIC_4.1,23040,65282,44994,990,3880,97,115146,0.0,False,False,False,False,False,False,0.0
NORT_ARTIC_4.1,23055,71418,45068,97,105,96,116688,0.00015664951045826254,False,False,False,False,False,False,0.006942524680889375
NORT_ARTIC_4.1,23063,72216,40202,114,16,96,112548,2.0932961154431537e-09,False,False,False,False,False,False,1.3063876573520742e-07
NORT_ARTIC_4.1,23075,73759,42763,46,35,96,116603,0.24887372566550475,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,23403,72961,42308,48,33,94,115350,0.48932245133093655,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,23525,29009,112796,67,199,94,142071,0.05749160012689497,False,False,False,False,False,False,0.772958310926981
NORT_ARTIC_4.1,23599,31296,85411,8,35,95,116750,0.300814639590608,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,23604,30561,82661,8,15,95,113245,0.48011568067464605,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,23854,4719,21600,11,19,86,26349,0.014399565537374842,False,False,False,False,False,False,0.3261768252836464
NORT_ARTIC_4.1,23948,84970,20696,89,406,92,106161,2.0448333442189207e-195,False,False,False,False,False,False,6.947889296246066e-193
NORT_ARTIC_4.1,24424,38944,148686,81,163,96,187874,5.731689873977695e-06,False,False,False,False,False,False,0.0002782144068987903
NORT_ARTIC_4.1,24469,91413,135927,64,313,97,227717,2.595186130020535e-22,False,False,False,False,False,False,2.6453597285342658e-20
NORT_ARTIC_4.1,25000,28647,73686,96,248,96,102677,1.0,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,25091,248,208,2,2,1,460,1.0,True,True,False,True,False,True,1.0
NORT_ARTIC_4.1,25584,29200,75737,82,236,96,105255,0.45214685603464155,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,26060,152406,20978,770,120,76,174274,0.2160553110747621,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,26270,43864,163991,12748,1811,89,222414,0.0,False,False,False,False,False,False,0.0
NORT_ARTIC_4.1,26577,12557,46889,1266,251,77,60963,0.0,False,False,False,False,False,False,0.0
NORT_ARTIC_4.1,26709,102054,27773,279,75,96,130181,1.0,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,26858,13492,75873,58,317,75,89740,0.8283997615395613,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,27259,124784,36276,308,79,96,161447,0.3606366142223002,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,27382,42529,54720,210,367,75,97826,0.00039867258480751213,False,False,False,False,False,False,0.016041325846597003
NORT_ARTIC_4.1,27383,42337,53948,261,407,75,96953,0.011000403114152754,False,False,False,False,False,False,0.2639691282107432
NORT_ARTIC_4.1,27384,43284,55314,286,466,76,99350,0.0013169324684830864,False,False,False,False,False,False,0.04794261295977712
NORT_ARTIC_4.1,27807,159813,61348,390,131,97,221682,0.20266253270560755,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,28271,112523,149161,265,136,97,262085,2.1798217570542192e-20,False,False,False,False,False,False,2.083092166584938e-18
NORT_ARTIC_4.1,28311,110342,143167,318,438,97,254265,0.4404856108310595,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,28881,48420,56774,149,219,97,105562,0.03601295305710303,False,False,False,False,False,False,0.6365757829400062
NORT_ARTIC_4.1,28882,48297,56643,223,244,97,105407,0.4570416229236154,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,28883,48642,57018,4,13,97,105677,0.08666068740144992,False,False,False,False,False,False,0.9256129653132135
NORT_ARTIC_4.1,29510,32809,41098,195,206,76,74308,0.09624130355893176,False,False,False,False,False,False,0.951670477089875
NORT_ARTIC_4.1,368,675,466,14,9,1,1164,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,718,745,277,7,5,1,1034,0.3258142211978955,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,1622,1356,561,17,12,1,1946,0.156112243555975,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,1633,7834,2871,59,29,6,10793,0.22652958014683355,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,2184,2553,3149,15,19,2,5736,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,2222,10280,10388,63,77,9,20808,0.27138369933977524,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,2300,3596,1262,32,7,2,4897,0.357951877697375,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,2701,402,596,8,11,1,1017,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,3249,4265,2764,31,26,3,7086,0.34309883367956795,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,3405,915,1444,11,9,1,2379,0.1677317428041577,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,4684,909,314,3,3,1,1229,0.18170745882653222,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,5543,475,1865,8,17,2,2365,0.20756224102878282,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,5659,2437,850,29,8,1,3324,0.7060363889779749,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,5743,54373,58810,378,1112,36,114673,4.149447254379885e-71,False,False,False,False,False,False,6.344504851946845e-69
NORT_ARTIC_4.1,5818,4051,11780,37,84,5,15952,0.21065973307642144,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,5843,5191,16457,42,100,7,21790,0.13862807953128659,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,6148,3620,17142,29,274,19,21065,0.00016591358987034735,False,False,False,False,False,False,0.007248053683193174
NORT_ARTIC_4.1,7252,3595,1923,129,13,6,5660,4.2446872428889765e-12,True,False,False,False,False,True,3.018663625291742e-10
NORT_ARTIC_4.1,7480,1745,338,14,6,1,2103,0.12137119867556105,True,False,False,True,False,True,0.9929204376157392
NORT_ARTIC_4.1,8248,891,3270,14,27,3,4202,0.05616356451812466,True,False,False,False,False,True,0.7729478868421722
NORT_ARTIC_4.1,8917,81,359,2,5,2,447,0.6188052463238544,True,True,False,True,False,True,1.0
NORT_ARTIC_4.1,9986,1226,989,19,15,2,2249,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,10713,1523,6966,16,48,3,8553,0.14292789039587558,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,11137,6975,2260,49,18,3,9302,0.6690113944024711,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,12387,6483,1938,35,17,3,8473,0.1006814334649391,True,False,False,False,False,True,0.951670477089875
NORT_ARTIC_4.1,12614,1383,1161,2,2,1,2548,1.0,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,13791,55080,16033,1598,388,44,73099,0.001420226945468305,False,False,False,False,False,False,0.05109475293225973
NORT_ARTIC_4.1,13844,1622,417,11,6,1,2056,0.13646946212956415,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,13901,4049,1398,24,11,2,5482,0.4397802548446085,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,15580,3297,738,39,8,2,4082,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,16352,644,1783,5,12,1,2444,0.7852383953746244,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,16479,4728,4432,34,24,3,9218,0.29539263068698673,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,16812,21388,4700,150,42,9,26280,0.18652148384576997,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,16942,1994,2048,19,15,2,4076,0.49353957590721237,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,17023,11727,20468,68,105,6,32368,0.4294585648527932,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,17038,1318,3276,5,20,1,4619,0.5053800552416507,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,17043,4918,12370,26,51,3,17365,0.31202299412410106,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,17524,853,1027,9,8,1,1897,0.6273094970026254,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,18485,7829,16573,51,83,6,24536,0.13889507011714125,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,18500,996,2373,6,15,1,3390,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,18837,270,923,4,8,1,1205,0.4855861014588152,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,19955,22030,5577,91,32,65,27730,0.11517255811025187,False,False,False,False,False,False,0.9861959664327338
NORT_ARTIC_4.1,20055,7346,17936,32,58,64,25372,0.20029307779440614,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,20699,40793,55133,310,383,33,96619,0.24749052254893006,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,20713,3940,5987,23,39,4,9989,0.6987628692457933,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,20729,23116,26743,163,170,16,50192,0.349204187284202,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,21528,1519,2491,11,21,2,4042,0.8551112577190831,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,24193,1178,907,40,81,1,2206,6.902371934982973e-07,True,False,False,False,False,True,3.517908896196322e-05
NORT_ARTIC_4.1,24232,5305,3286,34,21,3,8646,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,24525,1252,1575,8,15,1,2850,0.4054841691289405,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,24799,2966,2024,24,18,3,5032,0.7551114021690444,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,27287,1554,598,12,4,1,2168,1.0,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,27529,630,1026,8,8,1,1672,0.4384931610873788,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,1626,5928,1314,34,11,3,7287,0.3297703478610465,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,1810,1986,9666,29,79,6,11760,0.00999958126487114,True,False,False,False,False,True,0.2511920758843013
NORT_ARTIC_4.1,3797,2094,488,22,10,2,2614,0.1081165106844788,True,False,False,False,False,True,0.9731331642640071
NORT_ARTIC_4.1,7458,6934,1643,44,18,3,8639,0.053267115091266165,True,False,False,False,False,True,0.7563109734011223
NORT_ARTIC_4.1,8647,3569,11343,20,64,5,14996,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,8835,6952,12787,808,481,43,21028,2.2543784793145093e-83,False,False,False,False,False,False,3.628362836707247e-81
NORT_ARTIC_4.1,9407,144,301,5,14,1,464,0.8024130973276773,True,True,False,False,False,True,1.0
NORT_ARTIC_4.1,11533,2268,3582,1,60,4,5911,7.774655812966633e-12,True,False,False,False,False,True,5.40338579001181e-10
NORT_ARTIC_4.1,14786,387,62,3,0,1,452,1.0,True,True,True,True,False,True,1.0
NORT_ARTIC_4.1,15620,8775,920,60,11,4,9766,0.10083101196112475,True,False,False,False,False,True,0.951670477089875
NORT_ARTIC_4.1,17950,876,934,9,9,1,1828,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,19077,47603,35919,1273,501,36,85296,5.570766994734118e-37,False,False,False,False,False,False,6.552079026883436e-35
NORT_ARTIC_4.1,20437,6054,5012,26,33,3,11125,0.11565457163554987,True,False,False,False,False,True,0.9861959664327338
NORT_ARTIC_4.1,20753,4127,5610,23,32,3,9792,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,21737,2643,1981,32,25,3,4681,0.8935145130829723,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,23672,502,107,5,4,1,618,0.05973028511134541,True,True,False,True,False,True,0.7907152029025726
NORT_ARTIC_4.1,23987,1731,242,18,3,1,1994,0.7364654899198355,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,24518,1731,1761,11,11,1,3514,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,25416,8281,6036,15,11,6,14343,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,26297,5221,14821,34,66,5,20142,0.08594369037469932,True,False,False,False,False,True,0.9254077646684172
NORT_ARTIC_4.1,26302,1591,5393,11,32,2,7027,0.7150228508498742,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,28093,73928,43319,1130,337,41,118714,3.481101223082137e-30,False,False,False,False,False,False,3.80185983578042e-28
NORT_ARTIC_4.1,28792,450,2724,3,11,2,3188,0.4360114294970281,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,1923,4811,3493,25,29,2,8358,0.09695319822847648,True,False,False,False,False,True,0.951670477089875
NORT_ARTIC_4.1,2220,5880,4924,31,39,4,10874,0.09312415822544542,True,False,False,False,False,True,0.9509440682385101
NORT_ARTIC_4.1,2257,5713,1547,45,13,3,7318,0.8720135964116487,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,4202,1530,2455,4,3,3,3992,0.4397106931401056,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,4781,3699,2043,25,14,2,5781,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,4911,1396,3665,11,30,2,5102,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,4991,5940,2052,47,16,3,8055,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,5275,6584,7236,33,33,3,13886,0.712789756206607,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,5290,7584,7154,37,37,3,14812,0.8166428488825195,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,5661,6067,1999,37,12,2,8115,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,5935,3831,2589,25,13,2,6458,0.50917047364069,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,8049,1067,1438,1,1,1,2507,1.0,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,8577,1369,4048,12,18,1,5447,0.08907430965193316,True,False,False,False,False,True,0.9328398593000398
NORT_ARTIC_4.1,8652,1419,5322,7,31,2,6779,0.8425507806499142,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,8829,1419,2170,63,27,7,3679,1.0903398984553414e-08,True,False,False,False,False,True,6.291055489578178e-07
NORT_ARTIC_4.1,9019,1347,331,12,3,1,1693,1.0,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,10110,3561,2427,29,14,2,6031,0.350194956104413,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,10309,2682,2536,37,35,3,5290,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,10323,1211,1847,14,7,1,3079,0.013864965786141405,True,False,False,False,False,True,0.3212050407122759
NORT_ARTIC_4.1,10403,1785,4354,13,33,2,6185,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,10564,9774,4356,62,38,4,14230,0.12867634816387227,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,11033,2772,2535,17,21,2,5345,0.41615371228559045,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,11052,2573,1816,18,12,1,4419,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,11349,4521,4144,36,22,2,8723,0.14756985239134435,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,12037,6197,1042,37,11,2,7287,0.09957839351652259,True,False,False,False,False,True,0.951670477089875
NORT_ARTIC_4.1,12326,9418,4362,54,34,4,13868,0.16842963917311726,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,12490,2150,5919,14,29,2,8112,0.38897660389157457,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,12558,4023,4927,28,23,2,9001,0.16061477077615374,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,12577,11147,12266,65,81,8,23559,0.5062449590359601,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,12612,4358,3894,19,24,2,8295,0.28556788320794557,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,13898,6513,1939,30,14,2,8496,0.2063510764489424,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,14431,7818,2805,45,18,4,10686,0.6694037949939842,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,14433,5526,2099,36,20,3,7681,0.17808737395285046,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,14626,931,3880,12,31,2,4854,0.17385030297265158,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,14658,3376,13057,45,105,9,16583,0.0060454097899130385,True,False,False,False,False,True,0.17440436922220823
NORT_ARTIC_4.1,15521,5321,19726,689,731,43,26467,4.6114168255740935e-107,False,False,False,False,False,False,8.813570407878485e-105
NORT_ARTIC_4.1,15668,8807,2063,78,13,3,10961,0.2847946130608725,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,16081,1265,2995,7,16,1,4283,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,16154,4056,4077,29,19,1,8181,0.1506930315133909,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,16256,25308,7789,153,59,11,33309,0.14419930289209565,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,16363,1231,4694,4,22,1,5951,0.6322382551505166,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,16364,2341,8815,16,48,3,11220,0.4416061679518002,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,16413,1877,4194,9,22,1,6102,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,16441,4698,7655,22,40,3,12415,0.7933130754206519,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,16478,3410,3535,24,28,2,6997,0.6793862903174775,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,16939,2976,3268,16,14,1,6274,0.5853644242779459,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,17018,18753,34155,96,153,10,53157,0.3194142826165899,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,17070,5607,10606,26,51,3,16290,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,17075,12127,21365,50,102,7,33644,0.44658746179845016,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,17766,3569,1854,37,18,2,5478,0.8870798337616361,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,19065,20001,12887,210,95,11,33193,0.004585337251670483,False,False,False,False,False,False,0.13883130015453798
NORT_ARTIC_4.1,19169,5783,14710,36,90,5,20619,0.9211086036383982,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,19741,5687,12311,88,75,7,18161,4.813166456396451e-09,True,False,False,False,False,True,2.8860123575804606e-07
NORT_ARTIC_4.1,19743,5560,15743,88,166,7,21557,0.0031492514471337914,True,False,False,False,False,True,0.10451207262660431
NORT_ARTIC_4.1,19869,430,1824,1,14,1,2269,0.32933352347555783,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,20175,3334,1260,20,10,1,4624,0.5377959401150956,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,20200,9963,3473,57,29,3,13522,0.10795987638223542,True,False,False,False,False,True,0.9731331642640071
NORT_ARTIC_4.1,20239,4020,1904,20,10,1,5954,0.8473268127341744,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,20435,10936,10297,65,54,5,21352,0.5206274029940714,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,20556,3454,2232,16,12,1,5714,0.7019202588416422,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,20581,4265,4117,26,31,3,8439,0.5066592160073092,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,20583,1927,2385,10,8,1,4330,0.47719680621703664,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,21134,2940,905,17,8,1,3870,0.34428054372610156,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,21229,1461,4353,13,37,2,5864,0.8706161595724713,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,21440,7927,2579,79,30,6,10615,0.5020890966297448,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,21493,1773,1194,10,10,1,2987,0.37223247978681717,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,22491,1014,375,9,6,1,1404,0.25432708145043603,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,24264,3055,584,17,6,1,3662,0.24737449051059962,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,24504,10763,13614,60,73,6,24510,0.8611467815065776,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,24813,2910,1972,22,13,2,4917,0.7332491673552206,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,25119,1866,1267,13,7,1,3153,0.8198477558849744,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,26080,4298,630,22,4,1,4954,0.566829367429105,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,26092,4441,723,22,4,1,5190,0.7774493180447544,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,26254,910,4284,6,18,1,5218,0.41552665411032863,True,False,False,True,False,True,1.0
NORT_ARTIC_4.1,26300,17814,33785,106,221,13,51926,0.4483865139722837,False,False,False,False,False,False,1.0
NORT_ARTIC_4.1,26813,722,1591,8,13,1,2334,0.4860553398518279,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,27296,7998,2635,52,19,4,10704,0.6805067304385896,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,27377,1796,1776,10,9,1,3591,1.0,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,27768,5237,2095,31,17,2,7380,0.3358827924334781,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,27892,1311,2330,9,18,1,3668,0.8430468120775735,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,28755,1231,2959,10,23,2,4223,0.8505965456445895,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,29371,1941,3804,5,91,6,5841,3.7830071701870746e-11,True,False,False,False,False,True,2.5148773753113205e-09
NORT_ARTIC_4.1,29377,3151,9541,8,206,10,12906,1.0811688579315047e-16,False,False,False,False,False,False,9.72415990457218e-15
NORT_ARTIC_4.1,729,3233,617,19,9,2,3878,0.034202827463034054,True,False,False,True,False,True,0.6188890318459062
NORT_ARTIC_4.1,1618,2705,743,19,7,1,3474,0.4778484351595101,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,1620,8010,3124,49,21,3,11204,0.6909774443943979,True,False,False,False,False,True,1.0
NORT_ARTIC_4.1,1781,1107,4073,10,29,3,5219,0.5557976533692985,True,False,False,False,False,True,1.0
